video_path,label,pos_snr,pos_peak_prom,pos_interreg_corr,pos_harmonic,chrom_snr,chrom_peak_prom,chrom_interreg_corr,chrom_harmonic,brightness_var,n_frames
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/009_027.mp4,1,0.22155529172148505,8.488533639986299,0.07985688770048498,0.05816021050555966,0.2793838991620783,11.401927750557654,0.10253368151411026,0.10151811809695328,0.11588810185096877,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/008_990.mp4,1,0.21266594485825097,8.090282399945332,0.045117915245601,0.18248358868872586,0.17726156922425904,5.9846756899490785,0.11919267767727702,0.323038928843772,17.4890652255956,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/005_010.mp4,1,0.20199788861493886,7.536788785631207,0.05964406540965846,0.19659287236128867,0.22625783796961055,9.222225906568603,0.15005160181190838,0.27508140498510714,1.7694201932803388,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/007_132.mp4,1,0.26124661068440896,10.255423738686952,0.166419602474796,0.1128809400228053,0.25417160782370524,10.592970617317755,0.18682288763603752,0.1363910557077855,4.49413703168258,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/000_003.mp4,1,0.18054615862307974,5.260686608434828,0.04970515175845561,0.12062550551726241,0.2138723976254764,8.028328699243716,0.2246292127847177,0.2706481918049665,6.17311774902502,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/003_000.mp4,1,0.25338490796192825,16.938172437168074,-0.03117883712014678,0.21786305208241705,0.19047094138141576,6.526683386248123,0.19086057431861855,0.28811401332173137,0.5497250483061716,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/010_005.mp4,1,0.18932059081071884,7.484659135974893,0.27634374578743937,0.16534538232872278,0.20037889596422034,9.711176074444603,0.1517989507591113,0.1800588673102055,2.074049653980191,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/004_982.mp4,1,0.2728826615416014,13.05029906599131,0.35164378724657624,0.1786372942001148,0.246036584413034,14.835851771020371,0.58050673147548,0.027487904151543795,112.49705773843317,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/011_805.mp4,1,0.1867339355049171,7.576460617507052,0.3972381528711222,0.10882827645700544,0.22034484908311835,9.834576813858442,0.6869078572304623,0.2825002340835689,1.7187609709262215,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/006_002.mp4,1,0.26685750759979715,10.995611609390112,0.012745678364631618,0.2409878858224924,0.29300300407014085,12.205867419942278,0.11367831118598722,0.1602459464609973,0.3092531408914421,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/002_006.mp4,1,0.2593509407504595,7.7995779848052065,-0.11766703093916338,0.3034341235521822,0.2509533716713195,9.258956160778853,-0.2179295876448307,0.04571596784362497,11.16239685233537,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/001_870.mp4,1,0.22635114029885697,10.932089416488461,0.36597053891962855,0.059181785747849804,0.24915868581826198,11.139267010263525,0.36972975078602116,0.23161179820648295,31.284964238869712,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/015_919.mp4,1,0.20866723065532491,10.25007616271028,0.08993935540546245,0.0969061214674527,0.29834627326030155,10.456263625487042,0.35123622923643616,0.2626373433148781,0.06414419131885317,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/016_209.mp4,1,0.19696355604505547,7.58120109642059,0.05528520823567623,0.047483586777305097,0.2569376019073288,11.556758033891628,0.48670836083598384,0.06680793250371776,37.157358602322276,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/013_883.mp4,1,0.14988535987401,4.703819602882671,0.5496849926515338,0.1379945191946049,0.20273292317219813,7.2534743954574346,0.4134581383140614,0.1215791586555136,1.920428758704636,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/012_026.mp4,1,0.2706724649930561,16.229087105429837,0.5290018786018222,0.10561269344290276,0.25410196897103404,10.914530084401605,0.29868589452356487,0.13178269774138396,7.4876493903759656,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/014_790.mp4,1,0.2795711395772746,17.849070657562496,0.20400748868744611,0.13250214881882708,0.2906476623477359,12.710300647644196,0.08279125705186416,0.10630186391466066,52.00591103866661,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/019_018.mp4,1,0.2994956599175854,12.763539020697038,0.44225969187257724,0.17241945057634786,0.23999198120255047,6.544697517329738,0.1023380134741992,0.22567909910409387,0.4013613942737979,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/017_803.mp4,1,0.1536990261118316,4.348446901074168,0.2790267414502157,0.18561545607139004,0.19781528757425285,7.761765736122213,0.27364527472638106,0.24098527203798237,2.573651437411474,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/018_019.mp4,1,0.23619728210117374,7.052127359409758,0.2303056996493574,0.41169243963579305,0.2844649398536603,10.199228956995851,0.30003413603424556,0.4101941077239828,0.9237198358653715,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/021_312.mp4,1,0.2163410930008722,6.683527535736448,0.09024594296077365,0.1947747112702097,0.24642822113728305,7.151628942072791,0.1267194209387745,0.2211503857665371,0.1715935693591573,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/023_923.mp4,1,0.15028215705915535,4.413801411039412,-0.023189572315747104,0.1861515181785605,0.23826615074451082,10.784339536499905,0.06566931529896369,0.01370207955742525,6.697674938052333,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/020_344.mp4,1,0.29429100767124355,18.317536491807218,-0.1286308851440242,0.2562746703028102,0.26738459843171053,12.112205919534231,0.16218580866235663,0.04194107599743801,2.885026950468928,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/026_012.mp4,1,0.1549449053736196,4.939591835649843,-0.06577352605322465,0.3629817873725711,0.22190724369288642,13.427720042073867,0.05150980952681437,0.32798922735195246,35.12532631017869,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/022_489.mp4,1,0.23815458367346887,10.802058834354796,0.07361777845647317,0.13053431656775236,0.2230877398428245,8.097535545915624,0.04313611571207776,0.09482486881492169,0.08371001978562881,150
FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/024_073.mp4,1,0.21835049448605925,11.887493146114723,0.400162706769107,0.1769493399513058,0.14794017165086162,4.358591700446879,0.60465393245335,0.1137809288444221,96.14578433141531,150
