video_path,label,pos_snr,pos_peak_prom,pos_interreg_corr,pos_harmonic,chrom_snr,chrom_peak_prom,chrom_interreg_corr,chrom_harmonic,brightness_var,n_frames
Celeb-DF-v2/Celeb-real/id0_0000.mp4,0,0.16414721697366735,5.326548120595439,0.1393139665212079,0.18324212160616393,0.1819817907554042,5.040183260899175,0.107803337803354,0.35060430649315383,0.2477290775927736,150
Celeb-DF-v2/Celeb-real/id0_0002.mp4,0,0.18979254210651356,5.22037807197547,0.4285929003140288,0.13679915340906387,0.21204676650569612,6.291220860313938,0.1167077777790367,0.011515722372066635,0.17275696974093535,150
Celeb-DF-v2/Celeb-real/id0_0001.mp4,0,0.2085799859608423,5.508413362979044,0.05040631767769852,0.19483084135511283,0.1976070561935379,6.024534932081097,0.03353365460538343,0.4820279712596012,12.659705329179635,150
Celeb-DF-v2/Celeb-real/id0_0004.mp4,0,0.23869730497230104,8.180253233850074,0.06318919146395065,0.06499395809648846,0.24646971166350817,7.236197294181632,-0.10926444380238359,0.07053940062501267,0.45601599690449407,150
Celeb-DF-v2/Celeb-real/id0_0007.mp4,0,0.2237858165454095,7.178377684839515,0.2983738453573517,0.012843433018497096,0.18257306506333845,5.069057118046654,0.26866321830163903,0.20399520117416983,1.1522044234258066,150
Celeb-DF-v2/Celeb-real/id0_0006.mp4,0,0.2162672031372257,6.8793524019129535,0.1505885706568283,0.0007286531968508882,0.2159280815842096,7.2831602454018665,0.0540705653730823,0.030437784983170384,16.15820488475859,150
Celeb-DF-v2/Celeb-real/id0_0005.mp4,0,0.21678675051472288,10.873803677563041,0.11871018756079417,0.12776659708637308,0.21468153099170917,6.382238084626117,0.19816901303779924,0.13985172903505913,21.910558313788844,150
Celeb-DF-v2/Celeb-real/id0_0003.mp4,0,0.2703984679331796,9.67683941436742,-0.0006290078010442087,0.2492365181149838,0.2693601575564509,7.393074875264344,0.025623036305734776,0.036002905455403335,1.6645555120773754,150
Celeb-DF-v2/Celeb-real/id10_0000.mp4,0,0.17164736080803134,3.7269670420137206,0.24149306551083227,0.34619794738983883,0.21694208899501832,6.9797219773478245,0.33885994773243716,0.13777177007300526,10.499707680473447,150
Celeb-DF-v2/Celeb-real/id10_0001.mp4,0,0.25328796023975114,11.254050074556273,0.2537752836863652,0.1028642194271171,0.1902804873933539,3.7868727620629308,0.7937618835769423,0.35768924834543164,21.9593895950573,145
Celeb-DF-v2/Celeb-real/id10_0003.mp4,0,0.21024632819888142,5.611561562134573,0.47976555502239976,0.046295030689773746,0.22782051436559944,11.516204202458617,0.5402934508389771,0.0285268473999649,1.2771492966055207,150
Celeb-DF-v2/Celeb-real/id0_0008.mp4,0,0.2836708368364419,13.92274870855268,0.5515177099738325,0.39885329092804095,0.2882175564490108,18.909634178957578,0.2192033094820329,0.212630451978591,3.233939967991534,150
Celeb-DF-v2/Celeb-real/id0_0009.mp4,0,0.2628567347911228,10.159392779021188,0.2505880836371422,0.020896811659596403,0.2990840366391356,10.29582871185986,0.14596141780003583,0.014921656863817532,4.55066954308318,150
Celeb-DF-v2/Celeb-real/id10_0005.mp4,0,0.20136573911153546,5.380680732664878,0.4779283075113394,0.1850660584886484,0.19238798744623894,6.33867072287812,0.3087977077127259,0.2189184734503841,0.7472577210941955,150
Celeb-DF-v2/Celeb-real/id10_0002.mp4,0,0.27648891092116323,10.286761446796534,0.6299832037834427,0.14464677918635307,0.2782142714121381,12.543613686674483,0.6231614186211701,0.2443089365237546,1.6497188020889746,150
Celeb-DF-v2/Celeb-real/id10_0004.mp4,0,0.20007649895628912,4.19368454312836,0.2644954340703249,0.2045960496297896,0.274989140325626,8.59262673388899,0.2781677429184851,0.01552643387918517,0.2178072195519413,150
Celeb-DF-v2/Celeb-real/id10_0006.mp4,0,0.20198540656901223,5.030640364362621,0.5610171849741534,0.04353568233609543,0.3015888345131037,13.02679880976926,0.6341504714895753,0.01920783914225464,191.1186641567671,150
